2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3 -> E:\认知方法论\音频归类\bf1205-认知产能3丨跳出思维的盒子.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3 -> E:\认知方法论\音频归类\bf1206-认知产能4丨拥抱认知的痛感.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3 -> E:\认知方法论\音频归类\bf1207-问答35丨认知加工是不是给信息分类.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1208-认知产能丨本单元十大精彩留言.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3 -> E:\认知方法论\音频归类\bf1210-认知与范式1丨什么是认知中的第一性原理.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3 -> E:\认知方法论\音频归类\bf1212-认知与范式3丨什么叫以简驭繁？.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3 -> E:\认知方法论\音频归类\bf1213-认知与范式4丨“大道至简”对普通人有什么意义.mp3
2019/12/21 19:31:58: 复制: E:\认知方法论 - 副本\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3 -> E:\认知方法论\音频归类\bf1214-问答36丨有什么利于加工和输出的具体方法.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1215-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3 -> E:\认知方法论\音频归类\bf1217-以简驭繁1丨“简单粗暴、直接有效”有道理吗？.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3 -> E:\认知方法论\音频归类\bf1218-以简驭繁2丨远离热闹，回归门道.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3 -> E:\认知方法论\音频归类\bf1219-以简驭繁3丨自然、经济、哲学现象背后的统一性.mp3
2019/12/21 19:31:59: 复制: E:\认知方法论 - 副本\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3 -> E:\认知方法论\音频归类\bf1220-以简驭繁4丨为什么说教是最好的学.mp3
2019/12/21 19:32:00: 复制: E:\认知方法论 - 副本\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3 -> E:\认知方法论\音频归类\bf1221-问答37丨有没有自己的人生哲学，重要吗？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1222-以简驭繁丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3 -> E:\认知方法论\音频归类\bf1224-认知与道德1丨善良和聪明，哪个更重要.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3 -> E:\认知方法论\音频归类\bf1225-认知与道德2丨什么是正确的“赌性”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3 -> E:\认知方法论\音频归类\bf1226-认知与道德3丨善良到底是什么.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3 -> E:\认知方法论\音频归类\bf1227-认知与道德4丨道德问题的背后是认知问题.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3 -> E:\认知方法论\音频归类\bf1228-问答38丨什么是“高品质勤奋”和“高品质懒惰”？.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3 -> E:\认知方法论\音频归类\bf1229-认知与道德丨本单元十大精彩留言.mp3
2019/12/21 19:32:01: 复制: E:\认知方法论 - 副本\音频归类\bf1231-认知与自由1丨你自由吗？.mp3 -> E:\认知方法论\音频归类\bf1231-认知与自由1丨你自由吗？.mp3
2019/12/21 19:36:28: 程序关闭 (admin/DESKTOP-P7UJA4U)
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\035-问答06丨如何做到真正的“反思”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\036-知行合一丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\037-认知退化与格物致知1丨结果的简单，起点的复杂.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\038-认知退化与格物致知2丨聪明人如何避免犯蠢错误？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\039-认知退化与格物致知3丨侦察兵与司令员的启示.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\040-认知退化与格物致知3丨与物“格斗”，才能获得真认知.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\041-问答07丨“高带宽专线”是否会导致思维固化？.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\042-认知退化与格物致知丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\043-认知之树1丨认知的化合性.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\044-认知之树2丨认知的信道与噪音.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\045-认知之树3丨找到自己的“洞穴空间”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\046-认知之树4丨T型认知结构.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\047-问答08丨如何打造一个完美的工具箱.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\048-认知之树丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\049-何而来1丨误.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\050-天赐良机从何而来2丨结果=一连串的事件.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\051-天赐良机从何而来3丨钟型事件与云型事件.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\052-天赐良机从何而来4丨自己才是“良机”的真正出品人.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\053-问答09丨如何避免进入“心灵僻径”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\054-天赐良机从何而来丨本单元十大精彩留言.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\055-“无中生有”的认知1.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\056-“无中生有”的认知2丨设计中的设计.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\057-“无中生有”的认知3丨求缺的能力.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\058-认丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\059-无中生有的认知4丨“苟且”构成了“诗和远方”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\060-问答10丨“不变的算法”和“云型事件”是否？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\061-“无中生有”的认知丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\062-.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\063-.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\064-认知的救赎2丨优化与残化.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\065-.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\066-认.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\067-问答11丨“求缺”与“追求完美”矛盾吗？.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\068-生态位与选择压2丨有选择压才有进化.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\069-生态位与选择压2丨有选择压才有进化.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\070-生态位与选择压4丨认知的“宝葫芦”存在吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\071-问答12丨事物的钟云二象性.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\072-生态位与选择压丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\073-认知周期1丨父子关系与“自大狂”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\074-认知周期2丨学习曲线与认知留级.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\075-认知周期3丨逃离致命“中转站”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\076-认知周期4丨从怀疑到相信.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\077-认知周期3丨逃离致命“中转站”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\078-问答13丨脱离场景的学习是无用功吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\079-认知周期丨本单元十大精彩留言.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\080-镜与灯1丨镜中物是真相还是假象.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\081-镜与灯2丨灯式认知.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\082-镜与灯3丨如何从黑暗森林走出去？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\083-镜与灯4丨成功方程式：思维模式×热情×能力=成功.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\084-问答14丨什么是“终身学习”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\085-镜与灯丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\086-直播回顾丨第一模块重要概念复盘.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\087-从对话到潜对话1丨表面认知与后台认知.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\088-从对话到潜对话2丨精于心，简于形.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\089-从对话到潜对话3丨技术的目的是消除技术感 唯一微信OUCHSTYLE.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\090-从对话到潜对话4丨互动的最高境界就是潜对话.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\091-问答15丨如何面对现实世界中的“哈哈镜”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\092-从对话到潜对话丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\093-直觉与数据主义1丨认知中的模式识别与机器学习.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\094-直觉与数据主义2丨认知的同化、顺化与平衡.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\095-直觉与数据主义3丨认知差距的本质.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\096-直觉与数据主义4丨还原事实背后的故事.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\097-问答16丨大自然没有说明书.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\098-直觉与数据主义丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\099-认知阑尾1丨自动化的无用认知.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\100-认知阑尾2丨认知负资产是如何产生的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\101-认知阑尾3丨迷信是如何产生的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\102-认知阑尾3丨迷信是如何产生的？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\103-问答17丨数据和信息的差别是什么？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\104-认知阑尾丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\105-消极数据与积极数据1丨消极数据的力量.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\106-消极数据与积极数据2丨避免“表面增长谬误”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\107-消极数据与积极数据3丨认知中的内置进度条.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\108-消极数据与积极数据4丨数据扭曲力场.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\109-问答18丨如何切除认知阑尾.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\110-算法与认知1丨决策的“最优停止理论”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\111-算法与认知2丨底层中立与定向选择.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\112-算法与认知3丨潜在的无头脑.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\113-算法与认知4丨如何犯一个正确的错误？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\114-问答19丨消极数据为什么“消极”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\115-算法与认知丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\116-认知与客观化1丨告别“知识幻觉”.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\117-认知与客观化2丨认知的两重性.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\118-认知与客观化3丨认知进化=工具的进化.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\119-认知与客观化4丨高级认知都是雌雄同体的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\120-问答20丨“乌合之众”与“众愚成智”矛盾吗？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\121-认知与客观化丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\122-认知断舍离1丨你的大脑里有病毒接口吗？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\123-认知断舍离2丨认知的奥卡姆剃刀.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\124-认知断舍离3丨头脑简单好，还是复杂好？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\125-认知断舍离4丨Cookie效应：头脑中的卧底.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\126-问答21丨人类的认知有上限吗？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\127-认知断舍离丨本单元十大精彩留言.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\128-存量与增量1丨什么叫“认知的播放状态”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\129-存量与增量2丨认知的四种特性.m4a
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\130-存量与增量3丨认知的辩证法.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\131】-存量与增量4丨利用“拉波波特法则”实现认知增量.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\132-问答22丨什么是真正的科学素养.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\133-存量与增量4丨利用“拉波波特法则”实现认知增量.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\134-认知与立场1丨是知识点，还是知识网.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\135-认知与立场2丨从熟知到真知.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\136-认知与立场3丨我们面对世界的三种立场.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\137-认知与立场4丨逃离意向立场的束缚.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\138-问答23丨如何区别播放状态和认知状态？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\139-认知与立场丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\140-认知的高配与低配2丨认知与场景的适配.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\141-认知的高配与低配3丨从知识的可编码到不可编码.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\142-认知的高配与低配4丨场景造就竞争力.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\143-问答24丨意向立场完全没用吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\144-认知的高配与低配1丨关注对象决定了认知构造.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\145-认知的高配与低配丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\146-认知配比1丨“三位一体”式思维模型 唯一微信OUCHSTYLE.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\147-认知配比2丨认知三原色.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\148-认知配比3丨谁是认知的董事长.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\149-认知配比4丨如何控制认知中的配比.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\150-问答25丨是生态位决定认知，还是认知决定生态位？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\151-认知配比丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\152-07认知的降维打击3丨胆大艺更高.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\153-07问答26丨戒烟为什么那么难？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\154-07认知的降维打击2丨“发现”的力量.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\155-07认知的降维打击4丨去掉认知的挂碍.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\156-07认知的降维打击丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\157-密码与解码1丨最原始的数据解码技术.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\158-密码与解码2丨“解码世界观”是如何形成的？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\159-密码与解码2丨“解码世界观”是如何形成的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\160-密码与解码4丨焦虑与编码有什么关系.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\161-问答27丨存在真正的理智吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\162-密码与解码丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\163-特别放送丨第二模块十大核心概念.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\164-解码天算1丨世界上不只有一种密码.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\165-解码天算2丨天算——偶发事件背后的隐形之手.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\166-解码天算3丨人体是一个微生态系统.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\167-解码天算4丨如何顺应天算.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\168-问答28丨没有成果就意味着认知停滞吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\169-解码天算丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\170-算法与选择1丨在认知上，数据与算法是什么关系？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\171-算法与选择2丨你做的大多数选择都是伪选择.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\172-算法与选择3丨为什么要“不忘初心”？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\173-算法与选择4丨什么是真正的合作？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\174-问答29丨问题和难题、任务和目标之间，到底什么关系.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\175-算法与选择丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\176-偶然与必然1丨偶然发生的事就不重要吗？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\177-偶然与必然2丨我们的存在就是一种偶然.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\178-偶然与必然3丨成功故事值得我们学习吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\179-偶然与必然4丨延长自己的故事线，才能提高成功的概率.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\180-问答30丨如何把自己的认知清晰地写出来.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\181-偶然与必然丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\182-认知与异化3丨我们是如何给自己“下套”的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\183-认知与异化1丨手段和目的之间是什么关系？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\184-认知与异化2丨给予和索取之间是什么关系.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\185-认知与异化4丨路径是如何把人“锁死”的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\186-问答31丨失败和成功，到底谁是谁之母.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\187-认知与异化丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\188-活动丨编写你的认知辞典.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\189-具身认知1丨我们都是认知上的“盲视”患者.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\190-具身认知2丨认知是从感性到理性的过程吗.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\191-具身认知3丨仪式感是如何影响认知的.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\192-具身认知4丨改变认知，从改变环境开始 唯一微信OUCHSTYLE.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\193-问答32丨如何避免认知异化.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\194-具身认知丨本单元十大精彩留言.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\195-认知与供给1丨世界给我们提供了什么？.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\196-认知与供给2丨隐秘而关键的要素都在哪 唯一微信OUCHSTYLE.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\197-认知与供给3丨世界不缺少供给，缺少的是发现供给的眼睛.mp3
2019/12/21 19:44:11: 删除: E:\认知方法论\音频归类\198-认知与供给4丨如何将可能性变为现实？.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\199-问答33丨整齐好，还是混乱好？.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\200-认知与供给丨本单元十大精彩留言.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\201-加工与搜索1丨认知的过程就是找到线索的过程.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\202-加工与搜索2丨我们是如何给自己的认知捣乱的.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\203-加工与搜索3丨学习的目的不是存储.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\204-加工与搜索4丨快速提高认知效率的两大系统.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\205-问答34丨如何快速在职场中找到自己的生态位.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\206-加工与搜索丨本单元十大精彩留言.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\207-认知产能1丨在学习中，输入和输出是什么关系.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\208-认知产能2丨判断力和记忆力哪个更重要.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\209-认知产能3丨跳出思维的盒子.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\210-认知产能4丨拥抱认知的痛感.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\211-问答35丨认知加工是不是给信息分类.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\212-认知产能丨本单元十大精彩留言.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\213-认知与范式1丨什么是认知中的第一性原理.mp3
2019/12/21 19:44:12: 删除: E:\认知方法论\音频归类\214-认知与范式3丨什么叫以简驭繁？.mp3
